epoch,epoch_duration,dis_loss_real,dis_loss_fake,dis_loss_total,gan_loss_bce,gan_loss_mae,gan_loss_total,val_gan_loss_bce,val_gan_loss_mae,val_gan_loss_total
1,113.2640027999878,0.219549837923183,0.17303600888801263,0.3925858468111956,1.9709252368685972,0.13755487021480273,15.726412220157846,2.667898360714452,0.10347342127442143,13.01524046427131
2,99.56801247596741,0.20240345651558675,0.16834313906797202,0.37074659558355877,2.1666015178835303,0.1103576139519739,13.20236291546021,0.7421480864557847,0.0959560906137925,10.337757156629163
3,99.69529128074646,0.17106006319488393,0.13361862893717663,0.30467869213206056,2.604842158999756,0.10570686834653581,13.175529009234296,1.327001378388027,0.09211068351384938,10.538069721562398
4,98.84881591796875,0.18530601237991512,0.14879416003415402,0.33410017241406914,2.614722014833106,0.10124813775484362,12.739535786809713,1.4651623239065563,0.08777771557669388,10.242933898675638
5,99.29363203048706,0.2014311582556829,0.1623926158250058,0.36382377408068867,2.4454361023041455,0.09746876771622984,12.192312879719003,0.41468199319418225,0.08423870084688528,8.838552070228562
6,99.50231385231018,0.20060823574921793,0.16382076932787792,0.36442900507709586,2.44714796466984,0.09483207369318408,11.930355312180344,0.6203759658966342,0.08256706677526507,8.877082644047416
7,101.75213479995728,0.20120750958276604,0.16085918182821562,0.3620666914109817,2.527987366283897,0.09206298274756239,11.734285633929455,0.8767501313938252,0.08528687068700573,9.405437221944007
8,100.34286212921143,0.19929443144304518,0.16570067156130028,0.36499510300434546,2.5359028440757387,0.09111028083049467,11.64693092516739,0.6827037782834093,0.08080664661141258,8.763368438067548
9,98.79027533531189,0.18507432462392417,0.1565954859445405,0.3416698105684647,2.7383917828981024,0.08933731933960515,11.672123696247157,0.6139311686239607,0.0819274789105782,8.80667908465276
10,99.50006771087646,0.18052789002933628,0.14966002695052544,0.3301879169798617,2.860066598131709,0.08791579259389563,11.65164586575362,0.9286494297950862,0.08058501155758599,8.987150587453652
11,101.77685022354126,0.16869690155382394,0.14337576564559015,0.31207266719941407,3.0285713254970354,0.08701255573571598,11.729826894989849,0.23047524769340924,0.08622587464736242,8.853062717858124
12,100.45408940315247,0.1673821000832885,0.13906208575007686,0.30644418583336536,3.144733224689525,0.08657547902404229,11.802281125618594,1.0846699268874358,0.08033315332535186,9.117985245525729
13,100.38988947868347,0.1528688099620805,0.13016628300075175,0.28303509296283225,3.2510797476028874,0.08633439253716574,11.884518990116398,2.3476077507102424,0.08043098208139937,10.390705970249975
14,102.27483654022217,0.14943758209557204,0.12391582566336708,0.2733534077589391,3.4011976036929736,0.08691731674841395,12.092929282762709,0.30354227103930786,0.07921063820602464,8.224606052773897
15,110.48461961746216,0.14506486555978135,0.12414078484414155,0.2692056504039229,3.4589036859735085,0.08465007243229307,11.923910946741591,1.0619382744006989,0.08341105969347914,9.403044249842075
16,110.23997020721436,0.14012019973779138,0.11492297203734328,0.2550431717751347,3.566348957319329,0.08572479475112836,12.138828413329856,0.488163614235072,0.08194406539581729,8.682570164755177
17,112.00006318092346,0.14157217519820184,0.11684659139579183,0.25841876659399365,3.6188519580738387,0.08399583423428618,12.018435371618201,1.235007852261618,0.08143571052422072,9.378578915622064
18,110.3199474811554,0.12738912836200522,0.1091478071913866,0.23653693555339184,3.7462851058175093,0.084476248848925,12.193910017500828,0.6064667755191661,0.08155827447500602,8.762294212108536
19,109.06962180137634,0.13540645181033154,0.10965365066871142,0.24506010247904297,3.8197588161395415,0.08374870962116622,12.194629773171279,1.3037368328953485,0.07836976788856619,9.14071359486745
20,108.33971214294434,0.12597068983833737,0.11008490678437592,0.2360555966227133,3.796778029660239,0.08262325863585039,12.05910389266745,1.3698154739994821,0.07693003796258151,9.062819239437472
21,101.38604474067688,0.10856569417078273,0.09012323566072739,0.1986889298315101,4.172490661814265,0.08332908816166548,12.505399469476547,1.3956492355395318,0.07797847040174002,9.193496262440917
22,98.89749526977539,0.1158310923807156,0.10601683678946856,0.22184792917018414,4.099831107432824,0.08281441572985619,12.38127268230828,1.4153709786185802,0.07749094546370493,9.164465522939825
23,98.719473361969,0.10937863050474912,0.09453995618977168,0.2039185866945208,4.150556131653542,0.08186681627595022,12.337237751396904,0.6667091015638115,0.0786136229419046,8.528071402200585
24,99.5926239490509,0.1089280090481348,0.08800911887753972,0.19693712792567453,4.298660377625131,0.08188436966708923,12.487097344694346,1.2326149444328196,0.07953237710971867,9.185852657901785
25,102.76589846611023,0.10715894738280556,0.0940552795089083,0.20121422689171387,4.275482633144316,0.08265765244821019,12.541247886897875,0.8827008182939502,0.07884893800472953,8.767594597595854
26,100.31997489929199,0.10297166953353835,0.08587571429528323,0.1888473838288216,4.443685976965149,0.08149924469401339,12.593610456825173,0.6067565928581417,0.0774282268664116,8.349579271288734
27,99.29391622543335,0.09994665140239535,0.087204963915046,0.18715161531744134,4.3600410134905445,0.08047718390309164,12.407759410186406,1.3054321366472539,0.0895320285240592,10.258634974179156
28,99.71013450622559,0.10318571494403216,0.08732396201017485,0.190509676954207,4.466448056545571,0.08095838882566096,12.562286962122812,1.9781737117493738,0.0796397743383609,9.942151154759586
29,100.93210959434509,0.10541312047750144,0.08922491786526641,0.19463803834276786,4.411915840893767,0.08067499665818754,12.479415485893723,1.3501918407764375,0.07752887104622654,9.103078965063737
30,100.12021279335022,0.10227320667041272,0.08484979640000673,0.18712300307041946,4.626507124761595,0.08184815574196051,12.811322691884355,1.68378223523579,0.08094883764091411,9.778665996422967
31,99.94978260993958,0.08887485376941517,0.07674048538473784,0.165615339154153,4.536336798084913,0.08056582052287829,12.592918821494944,0.43849865165293106,0.07846338299861372,8.284836957146345
32,101.23003935813904,0.08266275524398399,0.06995160735347124,0.15261436259745523,5.006813764245841,0.08163891379537917,13.170705147468261,2.956707182694871,0.07873658463358879,10.830365643040947
33,99.78022527694702,0.08780716658607386,0.07518566339817581,0.1629928299842497,4.858106896118091,0.08095173767162826,12.953280689942575,0.9619024122347597,0.07606309484385076,8.568211889874958
34,99.17973208427429,0.08224754908647619,0.06672782647465109,0.14897537556112728,4.978264914268125,0.08077928124600682,13.056193021527172,0.783001807082329,0.08042671089357474,8.825672907038898
35,98.41001319885254,0.09179617822565606,0.08348884617866478,0.17528502440432084,4.910512107567196,0.0804413048156204,12.954642590815133,1.2482641091763647,0.07886460750195824,9.13472484369747
36,98.33943581581116,0.07918293699385923,0.07179417862672699,0.15097711562058622,4.954849584041721,0.07973191696796975,12.928041279315948,2.1139396934452823,0.0830905507768221,10.422994750879285
37,98.31506395339966,0.08593170331921762,0.07626233233147692,0.16219403565069454,5.092821313897623,0.08050179232190614,13.143000541377242,1.2543316093733186,0.0746343145944273,8.717763085182899
38,98.18000531196594,0.0891119180018509,0.0811467737987027,0.1702586918005536,4.896192211630571,0.0793006915393469,12.826261391169833,0.6721435925619632,0.0771611708543774,8.388260664184237
39,98.57188773155212,0.085498979175644,0.0714451057609531,0.15694408493659712,4.785266359683371,0.07916676096811918,12.701942441672305,1.6274615904021132,0.07945653948871816,9.573115553795096
40,98.01775097846985,0.07784570827555531,0.07094780480251359,0.1487935130780689,5.008320719982586,0.07886956911364122,12.89527761109554,1.3703525928688831,0.07610135376521256,8.980487962455262
41,97.83484840393066,0.08001649162572072,0.06412990322685329,0.14414639485257402,5.1579647680921274,0.07937223908158332,13.095188680356436,2.233613695012904,0.07666028825691706,9.899642558262865
42,98.19539189338684,0.07667218618080339,0.06304775175721739,0.1397199379380208,5.301506892064192,0.08006867229000386,13.30837411558541,1.7803315187521103,0.07832934507228204,9.613266015096222
43,98.66175174713135,0.07675255374636963,0.07238449572590595,0.14913704947227557,5.074821200357737,0.07863443122877584,12.938264319496433,1.0482842673858006,0.07886137806883384,8.934422077811263
44,98.77628183364868,0.08370571827061989,0.07212693522617229,0.15583265349679218,5.154657297978436,0.07826894690982834,12.981552000898514,1.4289000797372156,0.07657692404650492,9.086592474270388
45,99.63729095458984,0.09230299505716386,0.07626365751455849,0.16856665257172235,4.828223165695685,0.07781228597061776,12.60945176034078,1.4521402718808047,0.07389783946447794,8.841924199641076
46,99.08616781234741,0.1010717121388664,0.08702928383002599,0.1881009959688924,4.684695211531472,0.07755371199472107,12.44006640915453,1.9330112377151114,0.07873298872757588,9.806310103022119
47,99.77670407295227,0.08199573354956295,0.06983074334503762,0.15182647689460058,5.0417988204608,0.07991279637522615,13.033078450356086,1.0126295008565993,0.07819810645732832,8.832440142640216
48,99.07315874099731,0.07260494959019595,0.0625707062510867,0.13517565584128266,4.971364970081044,0.07822534633820781,12.793899594432245,1.425384503298987,0.07821812586882618,9.247197078659669
49,98.81917786598206,0.07711240740574894,0.07286495430480666,0.1499773617105556,5.214465293571027,0.07789483620703601,13.003948918876857,1.7620269592125342,0.07728293365739516,9.490320315126512
50,98.2208902835846,0.0782094529025854,0.07139617475788998,0.14960562766047536,5.240404834059904,0.07799831662755323,13.04023649505455,2.260349952349463,0.07502078782013856,9.76242875705434
51,98.21326899528503,0.09284216344479419,0.07371491316755294,0.16655707661234714,4.916525160744243,0.07773292052430393,12.689817192563176,1.615617514742311,0.07586441804503917,9.20205934104155
52,98.41898393630981,0.07636271183627363,0.0662543172446438,0.14261702908091745,5.285969757141858,0.07786791482481453,13.072761260897574,0.8796347562895447,0.07585471367059726,8.465106134640497
53,98.55752468109131,0.07865973740228004,0.0756673650090658,0.15432710241134584,5.125704796209822,0.07756775100868413,12.8824798921599,1.7302655798055653,0.08126770746546419,9.8570363087298
54,99.17258977890015,0.0827558668138243,0.07197579227416956,0.15473165908799386,5.13957154022081,0.07848326241288225,12.98789781332016,1.416327992939341,0.07437443096726752,8.853771083993339
55,97.94968295097351,0.08536005435219797,0.07340532342719386,0.15876537777939181,5.104658498816247,0.07801097822987413,12.90575631038986,1.0500676236191735,0.07513727651457752,8.563795282541077
56,98.28868579864502,0.07411595025743158,0.06508544543522894,0.13920139569266052,5.0869109841593865,0.07668363246182999,12.75527423794252,1.245797871511925,0.07722333294147785,8.96813115352707
57,98.72268629074097,0.08199328321472366,0.07004862212886316,0.1520419053435868,5.320983442403104,0.07683212405332385,13.0041958382965,2.2547062082803095,0.07570399572811545,9.825105793054854
58,98.16209006309509,0.07649412092281284,0.07375173415200822,0.15024585507482108,5.0564663774558225,0.07742436983185841,12.798903362594382,1.7232896753456206,0.07561837780358904,9.285127445213998
59,98.13089919090271,0.07256918851085548,0.05893724445559865,0.13150643296645412,5.263108003639827,0.077810822570965,13.044190274102844,2.038103224909805,0.07881842150212094,9.919945374646908
60,98.31452798843384,0.06418265131727312,0.05626582215861169,0.1204484734758848,5.378904703814182,0.07715810840247525,13.09471553411797,2.4221776600092486,0.07544569822472735,9.96674749195467
61,98.29635286331177,0.08241336771925917,0.07078260204128918,0.15319596976054833,5.334826884587316,0.0774678954876701,13.081616449312572,1.7446679950628994,0.0763235800578946,9.377026003783735
62,98.41493558883667,0.07031790531345326,0.06345770589459325,0.1337756112080465,5.305030047132151,0.07728783013069676,13.033813054761747,2.46737565260333,0.07766644696353889,10.234020367780452
63,98.75832605361938,0.06883977581818876,0.06748189995888909,0.13632167577707785,5.505224213330415,0.07719893536928117,13.22511777194747,1.3545291141788383,0.07497997936336341,8.852527053846904
64,99.49395942687988,0.06922511595969304,0.06068787844839149,0.12991299440808451,5.57058959840423,0.0766311251281346,13.233702121859919,1.4251995194153708,0.07465329166766399,8.890528716676222
65,98.98965644836426,0.06821958397481244,0.05823671769295175,0.1264563016677642,5.410198860128757,0.07685723444395937,13.09592228714567,1.698172581488969,0.07586085109993516,9.28425768294621
66,98.68012428283691,0.07754148213099359,0.06343571899344376,0.14097720112443735,5.441642087632722,0.07705956305985603,13.147598389291415,1.2847023855467312,0.07675711173082418,8.960413568441117
67,98.29530787467957,0.06392209441138474,0.06191572341200518,0.12583781782338993,5.462848841382639,0.07714470753949272,13.177319581056164,1.3110373420793502,0.0743729683158339,8.748334190667435
68,100.12441372871399,0.06848544271777043,0.057246066373100424,0.12573150909087086,5.409794044701288,0.07677989483625716,13.087783521979395,1.3213689646434263,0.07513258795004563,8.834627751227067
69,99.15476584434509,0.06798202667217772,0.06073369995737595,0.12871572662955366,5.634151030359042,0.07881453838309845,13.515604870597812,1.4485702380565129,0.08020916225588821,9.469486484979237
70,98.90685510635376,0.07410500873106211,0.06377882745136278,0.1378838361824249,5.600514939068443,0.07697936292800604,13.298451220467143,1.7196184044978657,0.07756643245278269,9.476261646586906
71,99.87629389762878,0.06805245924761295,0.0590402514373145,0.12709271068492745,5.507696276707371,0.07764852377390626,13.27254865378359,1.1813415746816955,0.07791817675807762,8.97315925327155
72,100.23206281661987,0.06770370048502869,0.05817683017050179,0.12588053065553048,5.453472085351492,0.07716180571910661,13.169652647889443,0.6987278652810008,0.0756997859685636,8.268706461119521
73,99.67928338050842,0.07082590167595723,0.05747056042438972,0.12829646210034695,5.653143554055778,0.07696492017848404,13.34963556710821,1.1015135425470348,0.07404606753047589,8.506120285266952
74,99.00535202026367,0.07474968775509647,0.0637968797800468,0.13854656753514327,5.495122626151916,0.07629757748413694,13.124880396101597,2.021143263154994,0.07428550276606732,9.449693521732407
75,99.3192298412323,0.061753387622295666,0.05282871749408013,0.11458210511637579,5.530654134323997,0.07600667507024006,13.131321644260936,1.8339103945617468,0.07582714808137854,9.416625202679244
76,99.38486933708191,0.06531559065687265,0.058271284431763035,0.12358687508863568,5.676757688504936,0.07766132036914002,13.442889733471139,1.2332243121658302,0.07555257272524912,8.788481586400712
77,99.33036661148071,0.06312662980884744,0.057915597924141755,0.1210422277329892,5.702177331558544,0.076737203394797,13.375897649648415,1.1623835072789905,0.07581419051066719,8.743802568083035
78,102.8975088596344,0.052737920495971,0.054261870407993684,0.10699979090396469,5.870637483296603,0.07638253509168969,13.50889101341693,1.6436592403439658,0.07938171501435977,9.58183073085514
79,101.2701256275177,0.06736269812020772,0.05770791635812361,0.12507061447833134,5.739700227867078,0.0761881955520311,13.358519811047255,1.21308149910364,0.07357687344316577,8.570768847057295
80,98.89473462104797,0.06651877288436009,0.05751515123979914,0.12403392412415923,5.744144981903752,0.07631215795808316,13.375360773862713,1.5819031681953666,0.07578962118634598,9.160865269940624
81,98.71106052398682,0.06569809917723202,0.05508951720483901,0.12078761638207103,5.572410182469953,0.07572434598369265,13.144844749765674,1.8096362289400918,0.07805110435790377,9.61474668089375
82,98.45211029052734,0.06108056364473506,0.05723858765454812,0.11831915129928318,5.837866585293826,0.07662933752753086,13.500800342672933,1.5252608248119146,0.07575234040305806,9.10049486029995
83,99.17349457740784,0.06732580920921918,0.06185747345814127,0.12918328266736046,5.578623304184336,0.07586573755936221,13.165197042435626,1.5645152125202242,0.07426533369662983,8.991048567064906
84,98.54866600036621,0.05921673784558147,0.054700991605024854,0.11391772945060633,6.032062571087893,0.07599915820088944,13.631978392601013,2.780907410415795,0.07666221377227747,10.44712880139794
85,99.27618193626404,0.05659842227112048,0.051689594147623155,0.10828801641874364,5.716879253839925,0.0762315985859698,13.34003909747966,1.2101661371837331,0.07378743375178243,8.588909520911823
86,100.40230751037598,0.052970510918233134,0.04794412232634786,0.100914633244581,6.0356001053413335,0.07675321690481578,13.710921790804306,1.073668782828284,0.07691112006649728,8.764780796725026
87,99.00017738342285,0.07025986403743109,0.06876458807232914,0.13902445210976022,5.621859474556289,0.07581580238693808,13.203439723183639,1.687765562197767,0.07743199335034591,9.430964907661814
88,98.29038429260254,0.06631283568338288,0.06020583067901661,0.1265186663623995,5.769895533358094,0.07579509269090941,13.349404808596104,1.4653048439321188,0.0753294485968916,8.99824972013741
89,98.07938027381897,0.056724923833748185,0.05019598842984728,0.10692091226359546,5.8272198834558475,0.07662093395199016,13.489313262004922,2.667065557126356,0.07745491404201707,10.412556953986051
90,98.34854888916016,0.0646648697217678,0.05983194565852182,0.12449681538028962,5.793196040022112,0.07625464631251339,13.418660672476692,2.0472966046606906,0.07571102502689661,9.618399091974199
91,103.16403484344482,0.060264111342004274,0.0532893842543944,0.11355349559639867,5.849830207054633,0.07569899551492239,13.419729746606228,2.533188704150188,0.07447204376504721,9.980393076854977
92,110.8197033405304,0.06456879349995963,0.059674467621485386,0.12424326112144501,5.879714922476424,0.07545516208446429,13.4252311391552,1.4784492509395482,0.07501632104439487,8.980081388642011
93,111.70951104164124,0.05246280576672707,0.04943570467012948,0.10189851043685655,5.686042670894714,0.07693755852541186,13.379798535665456,1.8508655765451802,0.07704012219595616,9.554877769317349
94,110.4198112487793,0.06472137467924387,0.059744494708218014,0.12446586938746187,5.866919528720152,0.07545944092876829,13.412863639801959,1.2060252874818223,0.07471081406006994,8.677106690102805
95,109.04028487205505,0.06223347462261753,0.05928792108074859,0.12152139570336612,5.946333784256538,0.07558696210404763,13.505030001710802,1.8662895780660633,0.07242522876071854,9.108812458093917
96,109.61943817138672,0.060780794819556054,0.05302153461078461,0.11380232943034066,5.7826061440210275,0.07577821852411586,13.360427982180658,1.8651859723777937,0.07478987331585263,9.34417327114793
97,109.72610902786255,0.056178489826228376,0.04905487234566574,0.10523336217189411,5.952404009273453,0.07648196654737567,13.600600651363386,1.7284602631148094,0.07669779874608328,9.39824011308465
98,110.71991920471191,0.07183186253945201,0.06385070447649209,0.1356825670159441,5.763454091809962,0.07606569861943908,13.370023950825642,2.3488650293732385,0.07426548060979728,9.775413067614446
99,111.28979682922363,0.05443830523297567,0.04568412494579263,0.1001224301787683,6.1038765250331295,0.07585226079741371,13.689102624019567,1.41517128481891,0.07511912430136147,8.927083704206678
100,102.12480545043945,0.06545250156254682,0.0564320311506768,0.12188453271322362,5.99652919907422,0.07573851186741334,13.570380368589484,1.8778910461019298,0.0754558645114167,9.423477508114118
101,102.77986764907837,0.056103234473267954,0.04861563466169584,0.1047188691349638,6.072765705141708,0.07713729480577185,13.786495183288617,1.5155901062575412,0.07596969995342318,9.112560115876745
102,100.06024384498596,0.05133727945597529,0.04852915469483829,0.09986643415081359,5.935551482395534,0.07631055206267748,13.566606699332704,2.3370825914303026,0.0744886967558787,9.785952271876656
103,100.43019080162048,0.0580183190256342,0.050505184628424085,0.10852350365405829,5.909341239363608,0.0755304272276397,13.462383949408567,2.0540669411692245,0.07512473728243119,9.566540659885371
104,101.30999326705933,0.05743654233955839,0.05183357676054688,0.10927011910010527,6.338396585335697,0.07550653377607343,13.88904996357695,2.4314297204243465,0.07473159046039556,9.904588787064961
105,100.60979652404785,0.05903696215418477,0.05212774140753721,0.11116470356172198,6.034586325940425,0.07581963644143751,13.616549970024694,2.26670812588789,0.07276362959017302,9.543071069352614
106,100.13972759246826,0.06105219822155723,0.05549910821584413,0.11655130643740136,6.086263814655534,0.07557076825012528,13.643340626337233,0.6279699044244428,0.07548759033384382,8.176728939966644
107,102.98964977264404,0.04726571586421834,0.03932299097637834,0.08658870684059669,6.2349650443252855,0.07566010987642731,13.800976027537436,2.072190606148951,0.07373864680718638,9.446055301985888
108,99.60988855361938,0.05469043994837077,0.046361699534550334,0.1010521394829211,6.3466032181125485,0.07702142903436805,14.04874613707083,2.433892710504202,0.07864102999084309,10.297995714107715
109,99.29963207244873,0.06295557249712146,0.051476026637214005,0.11443159913433545,6.124636059966836,0.07532005653381824,13.656641721072859,2.0040853417636266,0.07604971804735819,9.609057160023132
110,103.97400498390198,0.05404470668495713,0.046744491140205534,0.10078919782516266,6.196779141460892,0.0747162997429463,13.668409114771515,1.447873129192163,0.07469134637492222,8.917007768306142
111,109.12025427818298,0.05815610353068033,0.05103693967288212,0.10919304320356245,6.045535247473821,0.0754679417977769,13.592329419007266,1.6197202835903792,0.07491126877742604,9.110847152647425
112,104.07809615135193,0.049602832348742604,0.04393793675580194,0.09354076910454454,6.199131789324928,0.07457267449162629,13.656399255686432,1.926641940364855,0.07370239925589446,9.296881853774163
113,99.50006413459778,0.06063691315771176,0.04868208076880708,0.10931899392651884,6.114077243002226,0.07523639693586019,13.63771691874866,1.552872392757777,0.07678674970276803,9.231547355000439
114,100.17002129554749,0.058061247251594665,0.05110631313976619,0.10916756039136086,5.937089643012868,0.0747669599831349,13.413785651434948,1.2804493240347108,0.07748117326048011,9.028566647965617
115,99.96970343589783,0.059786681325563355,0.052740572880098084,0.11252725420566144,6.302297784736122,0.07624365334963276,13.926663131826986,1.3195169944255078,0.07420380301061061,8.739897306933864
116,99.87014245986938,0.05240178208792672,0.04907597086615661,0.10147775295408333,6.064289527000302,0.07480750271555947,13.54503978364659,1.5879789399753286,0.07405237032470373,8.993215970002888
117,99.88890624046326,0.05101996726133621,0.04509908914715849,0.09611905640849469,6.262881626612948,0.0756574239535937,13.828624009868525,4.0778120517296434,0.07517480745382323,11.59529276623752
118,99.02020049095154,0.0571797933376811,0.05431024044529348,0.11149003378297458,6.263497166988189,0.07444368886513242,13.707866054164231,2.2241729556537067,0.07533575916571207,9.757748884364338
119,99.94898819923401,0.05686212112839755,0.04913199302212354,0.1059941141505211,6.087450472216537,0.07472436475978797,13.559886978055438,1.6677148041666532,0.07463987462073293,9.13170228347535
120,99.86870956420898,0.053804773870284914,0.04657872884793117,0.10038350271821608,6.209395311065834,0.07467492632092024,13.676887959894472,2.191332774844109,0.07439067839341194,9.630400616831684
121,100.41964554786682,0.056459327189253845,0.04948798852701308,0.10594731571626692,6.263606067230231,0.0747773597126548,13.741342013987312,1.4508864892093645,0.0757543096634371,9.026317472014922
122,100.26402401924133,0.05962361624269458,0.056528781784722516,0.11615239802741709,6.232763407602363,0.07516242394794839,13.749005811057822,2.7213693724738226,0.07532332878295189,10.253702259237432
123,98.68465375900269,0.05631673195464537,0.05135346781844834,0.10767019977309371,6.182463411323345,0.07420293355180481,13.602756774338493,1.0746992765120036,0.07496189208148227,8.570888469345148
